MonthlyIncome,Age,TotalEarnInCompany,Attrition
2406,29,317592.0,0
2406,29,317592.0,0
2406,38,317592.0,0
2406,29,317592.0,0
2406,29,317592.0,0
2406,38,317592.0,0
2406,38,317592.0,0
2406,38,317592.0,0
2406,29,317592.0,0
2406,29,317592.0,0
2406,38,317592.0,0
2406,29,317592.0,0
2406,29,317592.0,0
2342,38,309144.0,0
2406,38,317592.0,0
18740,50,6611472.0,0
18740,32,6611472.0,0
18740,32,6611472.0,0
18740,50,6611472.0,0
18740,32,6611472.0,0
18740,32,6611472.0,0
18740,50,6611472.0,0
18740,50,6611472.0,0
18740,50,6611472.0,0
18740,32,6611472.0,0
18740,32,6611472.0,0
18740,50,6611472.0,0
18740,32,6611472.0,0
18740,32,6611472.0,0
18740,50,6611472.0,0
18740,50,6611472.0,0
7637,59,2016168.0,0
7637,36,2016168.0,0
7637,36,2016168.0,0
7637,59,2016168.0,0
7637,36,2016168.0,0
7637,36,2016168.0,0
7637,59,2016168.0,0
7637,59,91644.0,0
7637,59,2016168.0,0
7637,36,2016168.0,0
7637,36,2016168.0,0
7637,59,2016168.0,0
7637,36,2016168.0,0
7637,36,2016168.0,0
7637,59,2016168.0,0
7637,59,91644.0,0
10096,36,2507846.4,0
10096,31,2507846.4,0
10096,36,2507846.4,0
10096,31,2507846.4,0
10096,31,2507846.4,0
10096,31,2507846.4,0
10096,36,2507846.4,0
10096,36,2507846.4,0
10096,36,2507846.4,0
10096,31,2507846.4,0
10096,36,2507846.4,0
10096,31,2507846.4,0
10096,31,2507846.4,0
10096,31,2507846.4,0
10096,36,2507846.4,0
10096,36,2507846.4,0
14756,55,1221796.7999999998,0
14756,30,1221796.7999999998,0
14756,30,1221796.7999999998,0
14756,55,1221796.7999999998,0
14756,30,1221796.7999999998,0
14756,30,1221796.7999999998,0
6306,53,1112378.4000000001,1
7945,54,476700.0,0
14756,55,1221796.7999999998,0
2311,55,110928.0,0
14756,55,1221796.7999999998,0
14756,30,1221796.7999999998,0
14756,30,1221796.7999999998,0
14756,55,1221796.7999999998,0
14756,30,1221796.7999999998,0
14756,30,1221796.7999999998,0
6306,53,1112378.4000000001,1
7945,54,476700.0,0
14756,55,1221796.7999999998,0
2311,55,110928.0,0
14756,55,1221796.7999999998,0
6499,36,545916.0,0
6499,55,545916.0,0
6499,55,545916.0,0
6499,36,545916.0,0
6499,36,545916.0,0
6499,36,545916.0,0
6499,55,545916.0,0
6499,55,545916.0,0
6499,36,545916.0,0
6499,36,545916.0,0
6499,36,545916.0,0
6499,55,545916.0,0
9724,45,245044.80000000002,0
9724,56,245044.80000000002,0
9724,45,245044.80000000002,0
9724,56,245044.80000000002,0
9724,45,245044.80000000002,0
9724,45,245044.80000000002,0
9724,56,245044.80000000002,0
10008,56,240192.0,0
9724,56,245044.80000000002,0
9724,45,245044.80000000002,0
9724,56,245044.80000000002,0
9724,45,245044.80000000002,0
9724,45,245044.80000000002,0
9724,56,245044.80000000002,0
10008,56,240192.0,0
2194,35,110577.6,0
2194,51,110577.6,0
2194,35,110577.6,0
2194,51,110577.6,0
2194,35,110577.6,0
2194,35,110577.6,0
2194,51,110577.6,0
2194,51,110577.6,0
2194,51,110577.6,0
2194,35,110577.6,0
2194,51,110577.6,0
2194,35,110577.6,0
2194,35,110577.6,0
2194,51,110577.6,0
2194,51,110577.6,0
3388,36,85377.6,1
3388,30,85377.6,0
3388,30,85377.6,0
3388,36,85377.6,1
3388,30,85377.6,0
3388,30,85377.6,0
3388,36,85377.6,1
3388,36,85377.6,1
3388,30,85377.6,0
3388,30,85377.6,0
5204,36,131140.80000000002,1
3388,30,85377.6,0
3388,30,85377.6,0
3388,36,85377.6,1
3388,36,85377.6,1
5473,59,328380.0,0
5473,40,328380.0,0
5473,59,328380.0,0
5473,40,328380.0,0
5473,40,328380.0,0
5473,40,328380.0,0
5473,59,328380.0,0
5473,59,459732.0,0
5473,40,328380.0,0
5473,59,328380.0,0
5473,40,328380.0,0
5473,40,328380.0,0
5473,59,328380.0,0
5473,59,459732.0,0
2703,29,204346.80000000002,0
2703,32,204346.80000000002,0
2703,32,204346.80000000002,0
2703,29,204346.80000000002,0
2703,29,204346.80000000002,0
2703,29,204346.80000000002,0
2703,32,204346.80000000002,0
2703,32,204346.80000000002,0
2703,32,204346.80000000002,0
2703,32,204346.80000000002,0
2703,29,204346.80000000002,0
2703,29,204346.80000000002,0
2703,29,204346.80000000002,0
2703,32,204346.80000000002,0
2703,32,204346.80000000002,0
2501,20,60024.0,1
2501,31,60024.0,0
2501,20,60024.0,1
2501,20,60024.0,1
2501,20,60024.0,1
2501,31,60024.0,0
2501,31,60024.0,0
2501,20,60024.0,1
2501,31,60024.0,0
2501,20,60024.0,1
2501,20,60024.0,1
2501,20,60024.0,1
2501,31,60024.0,0
2501,31,60024.0,0
6220,32,903144.0000000001,0
6220,37,903144.0000000001,0
6220,32,903144.0000000001,0
6220,37,903144.0000000001,0
6220,32,903144.0000000001,0
6220,32,903144.0000000001,0
6220,37,903144.0000000001,0
6220,37,903144.0000000001,0
6220,37,903144.0000000001,0
6220,32,903144.0000000001,0
6220,37,903144.0000000001,0
6220,32,903144.0000000001,0
6220,32,903144.0000000001,0
3600,37,522720.00000000006,0
6220,37,903144.0000000001,0
3038,36,72912.0,0
3038,50,72912.0,0
3038,50,72912.0,0
3038,36,72912.0,0
3038,36,72912.0,0
3038,36,72912.0,0
3038,50,72912.0,0
3038,50,72912.0,0
3038,50,72912.0,0
3038,50,72912.0,0
3038,36,72912.0,0
3038,36,72912.0,0
3038,36,72912.0,0
3038,50,72912.0,0
3038,50,72912.0,0
4424,31,637056.0,0
4424,34,637056.0,1
4424,34,637056.0,1
4424,31,637056.0,0
4424,31,637056.0,0
4424,31,637056.0,0
4424,34,637056.0,1
4424,34,637056.0,1
4424,34,637056.0,1
4424,34,637056.0,1
4424,31,637056.0,0
4424,31,637056.0,0
4424,31,637056.0,0
4424,34,637056.0,1
4424,34,637056.0,1
4312,35,827904.0,0
4312,24,827904.0,0
4312,35,827904.0,0
4312,24,827904.0,0
4312,24,869299.2000000001,0
4312,24,952089.6,0
4312,35,827904.0,0
4312,35,827904.0,0
4312,24,827904.0,0
4312,35,827904.0,0
4312,24,827904.0,0
4312,24,869299.2000000001,0
4312,24,952089.6,0
4312,35,827904.0,0
4312,35,827904.0,0
13245,45,158940.0,0
13245,34,158940.0,0
13245,45,158940.0,0
13245,34,158940.0,0
13245,34,158940.0,0
13245,34,158940.0,0
13245,45,158940.0,0
13245,45,158940.0,0
13245,34,158940.0,0
13245,45,158940.0,0
13245,34,158940.0,0
13245,34,158940.0,0
13245,34,158940.0,0
13245,45,158940.0,0
13245,45,158940.0,0
13664,37,983808.0,0
13664,37,983808.0,0
13664,37,983808.0,0
13664,37,983808.0,0
13664,37,983808.0,0
13664,37,983808.0,0
13664,37,983808.0,0
13664,37,983808.0,0
13664,37,983808.0,0
13664,37,983808.0,0
13664,37,983808.0,0
13664,37,983808.0,0
13664,37,983808.0,0
13664,37,983808.0,0
13664,37,983808.0,0
5021,46,316323.0,0
5021,36,316323.0,0
5021,36,316323.0,0
5021,46,316323.0,0
5021,36,316323.0,0
5021,36,316323.0,0
5021,46,316323.0,0
5021,46,316323.0,0
5021,36,316323.0,0
5021,36,316323.0,0
5021,46,316323.0,0
5021,36,316323.0,0
5021,36,316323.0,0
5021,46,316323.0,0
5021,46,316323.0,0
5126,30,744295.2000000001,0
5126,43,744295.2000000001,0
5126,30,744295.2000000001,0
5126,43,744295.2000000001,0
5126,30,744295.2000000001,0
5126,30,744295.2000000001,0
5126,43,744295.2000000001,0
5126,43,744295.2000000001,0
5126,43,744295.2000000001,0
5126,30,744295.2000000001,0
5126,43,744295.2000000001,0
5126,30,744295.2000000001,0
5126,30,744295.2000000001,0
5126,43,744295.2000000001,0
5126,43,744295.2000000001,0
2859,35,240156.0,0
2859,30,240156.0,0
2859,35,240156.0,0
2859,30,240156.0,0
2859,30,240156.0,0
2859,30,240156.0,0
2859,35,240156.0,0
2859,35,240156.0,0
2859,30,240156.0,0
2859,35,240156.0,0
2859,30,240156.0,0
2859,30,240156.0,0
2859,30,240156.0,0
2859,35,240156.0,0
2859,35,240156.0,0
10239,55,258022.80000000002,0
10239,56,258022.80000000002,1
10239,55,258022.80000000002,0
10239,56,258022.80000000002,1
10239,55,258022.80000000002,0
10239,55,258022.80000000002,0
10239,56,258022.80000000002,1
10239,56,258022.80000000002,1
10239,56,258022.80000000002,1
10239,55,258022.80000000002,0
10239,56,258022.80000000002,1
10239,55,258022.80000000002,0
10239,55,258022.80000000002,0
10239,56,258022.80000000002,1
10239,56,258022.80000000002,1
5329,38,1029562.7999999999,0
5329,51,1029562.7999999999,0
5329,38,1029562.7999999999,0
5329,51,1029562.7999999999,0
5329,38,1029562.7999999999,0
5329,38,1029562.7999999999,0
5329,51,1029562.7999999999,0
5329,51,1029562.7999999999,0
5329,51,1029562.7999999999,0
5329,38,1029562.7999999999,0
5329,51,1029562.7999999999,0
10482,38,2025122.4,0
5329,51,1029562.7999999999,0
5329,51,1029562.7999999999,0
4325,34,311400.0,0
4325,31,311400.0,1
4325,34,311400.0,0
4325,31,311400.0,1
4325,31,311400.0,1
4325,31,311400.0,1
4325,34,311400.0,0
4325,31,311400.0,1
4325,34,311400.0,0
4325,31,311400.0,1
4325,31,311400.0,1
4325,31,311400.0,1
4325,34,311400.0,0
4325,34,311400.0,0
7260,56,609840.0,0
7260,56,609840.0,0
7260,56,609840.0,0
7260,56,609840.0,0
7260,56,609840.0,0
7260,56,609840.0,0
7260,56,609840.0,0
2322,23,29257.2,0
2322,41,29257.2,0
2322,23,29257.2,0
2322,41,29257.2,0
2322,23,29257.2,0
2322,23,29257.2,0
2322,41,29257.2,0
2322,41,29257.2,0
2322,41,29257.2,0
2322,23,29257.2,0
2322,41,29257.2,0
2322,23,29257.2,0
2322,23,29257.2,0
2322,41,29257.2,0
2322,41,29257.2,0
2075,51,136950.0,0
2075,26,136950.0,0
2075,51,136950.0,0
2075,26,136950.0,0
2075,26,136950.0,0
2075,26,136950.0,0
2075,51,136950.0,0
2075,51,136950.0,0
2075,26,136950.0,0
2075,51,136950.0,0
2075,26,136950.0,0
2075,26,136950.0,0
2075,26,136950.0,0
2075,51,136950.0,0
2075,51,136950.0,0
4152,30,687571.2,0
4152,51,687571.2,1
4152,30,687571.2,0
4152,51,687571.2,1
4152,30,687571.2,0
4152,30,687571.2,0
4152,51,687571.2,1
4152,51,687571.2,1
4152,51,687571.2,1
4152,30,687571.2,0
4152,51,687571.2,1
4152,30,687571.2,0
4152,30,687571.2,0
4152,51,687571.2,1
4152,51,687571.2,1
9619,46,1154280.0,1
9619,39,1154280.0,0
9619,39,1154280.0,0
9619,46,1154280.0,1
9619,39,1154280.0,0
9619,39,1154280.0,0
9619,46,1154280.0,1
9619,46,1154280.0,1
9619,39,1154280.0,0
9619,39,1154280.0,0
9619,46,1154280.0,1
9619,39,1154280.0,0
9619,46,1154280.0,1
9619,46,1154280.0,1
13503,40,3913169.4000000004,0
13503,25,3913169.4000000004,0
13503,40,3913169.4000000004,0
13503,25,3913169.4000000004,0
13503,25,3913169.4000000004,0
13503,25,3913169.4000000004,0
13503,40,3913169.4000000004,0
13503,40,3913169.4000000004,0
13503,25,3913169.4000000004,0
13503,40,3913169.4000000004,0
13503,25,3913169.4000000004,0
13503,25,3913169.4000000004,0
13503,25,3913169.4000000004,0
13503,40,3913169.4000000004,0
13503,40,3913169.4000000004,0
5441,51,718212.0,0
5441,30,718212.0,0
5441,30,718212.0,0
5441,51,718212.0,0
5441,30,718212.0,0
5441,30,718212.0,0
5441,51,718212.0,0
5441,51,718212.0,0
5441,30,718212.0,0
5441,30,718212.0,0
5441,51,718212.0,0
5441,30,718212.0,0
5441,30,718212.0,0
5441,51,718212.0,0
5441,51,718212.0,0
5209,30,862610.3999999999,0
5209,41,862610.3999999999,0
5209,30,862610.3999999999,0
5209,41,862610.3999999999,0
5209,30,862610.3999999999,0
5209,30,862610.3999999999,0
5209,41,862610.3999999999,0
5209,41,862610.3999999999,0
5209,41,862610.3999999999,0
5209,30,862610.3999999999,0
5209,41,862610.3999999999,0
5209,30,862610.3999999999,0
5209,30,862610.3999999999,0
5209,41,862610.3999999999,0
5209,41,862610.3999999999,0
10673,46,1479277.8,0
10673,46,1479277.8,0
10673,41,1479277.8,0
10673,41,1479277.8,0
10673,41,1479277.8,0
10673,46,1479277.8,0
10673,46,1479277.8,0
10673,41,1479277.8,0
10673,46,1479277.8,0
10673,41,1479277.8,0
10673,41,1479277.8,0
10673,41,1479277.8,0
10673,46,1479277.8,0
10673,46,1479277.8,0
5010,32,721440.0,0
5010,45,721440.0,0
5010,32,721440.0,0
5010,45,721440.0,0
5010,32,721440.0,0
5010,32,721440.0,0
5010,45,721440.0,0
5010,45,721440.0,0
5010,32,721440.0,0
5010,45,721440.0,0
5010,32,721440.0,0
5010,45,721440.0,0
5010,32,721440.0,0
5010,32,721440.0,0
5010,45,721440.0,0
5010,45,721440.0,0
13549,54,853587.0,0
13549,57,853587.0,0
13549,54,853587.0,0
13549,57,853587.0,0
13549,54,853587.0,0
13549,57,853587.0,0
13549,57,853587.0,0
13549,54,853587.0,0
13549,57,853587.0,0
13549,54,853587.0,0
13549,57,853587.0,0
13549,54,853587.0,0
13549,57,853587.0,0
13549,57,853587.0,0
4999,24,251949.6,0
4999,50,251949.6,0
4999,24,251949.6,0
4999,50,251949.6,0
4999,24,251949.6,0
4999,24,275944.8,0
4999,50,251949.6,0
4999,50,251949.6,0
4999,24,251949.6,0
4999,50,251949.6,0
4999,24,251949.6,0
4999,50,251949.6,0
4999,24,251949.6,0
4999,24,275944.8,0
4999,50,251949.6,0
4999,50,251949.6,0
4221,28,303912.0,0
4221,41,303912.0,0
4221,28,303912.0,0
4221,41,303912.0,0
4221,28,303912.0,0
4221,28,303912.0,0
4221,41,303912.0,0
4221,41,303912.0,0
4221,28,303912.0,0
4221,41,303912.0,0
4221,28,303912.0,0
4221,41,303912.0,0
4221,28,303912.0,0
4221,28,303912.0,0
4221,41,303912.0,0
4221,41,303912.0,0
13872,58,6325632.0,0
13872,30,6325632.0,0
13872,30,6325632.0,0
13872,58,6325632.0,0
13872,30,6325632.0,0
13872,30,6325632.0,0
13872,58,6325632.0,0
13872,58,6325632.0,0
13872,30,6325632.0,0
13872,30,6325632.0,0
13872,58,6325632.0,0
13872,30,6325632.0,0
13872,30,6325632.0,0
13872,58,6325632.0,0
13872,58,6325632.0,0
2042,44,102916.8,0
2042,38,102916.8,0
2042,38,102916.8,0
2042,44,102916.8,0
2042,38,102916.8,0
2042,38,102916.8,0
2042,44,102916.8,0
2042,44,102916.8,0
2042,38,102916.8,0
2042,38,102916.8,0
2042,44,102916.8,0
2042,38,102916.8,0
2042,38,102916.8,0
2610,38,180090.0,0
19272,38,5342198.4,0
2042,44,102916.8,0
2073,37,99504.0,1
2073,32,99504.0,0
2073,37,99504.0,1
2073,32,99504.0,0
2073,32,99504.0,0
2073,32,99504.0,0
2073,37,99504.0,1
2073,37,99504.0,1
2073,32,99504.0,0
2073,37,99504.0,1
2073,32,99504.0,0
2073,32,99504.0,0
2073,32,99504.0,0
2073,37,99504.0,1
2073,37,99504.0,1
2956,32,70944.0,0
2956,45,70944.0,0
2956,32,70944.0,0
2956,45,70944.0,0
2956,32,70944.0,0
2956,32,70944.0,0
2956,45,70944.0,0
2956,45,70944.0,0
2956,45,70944.0,0
2956,32,70944.0,0
2956,45,70944.0,0
2956,32,70944.0,0
2956,32,70944.0,0
2956,45,70944.0,0
2956,45,70944.0,0
2926,20,70224.0,1
2926,56,70224.0,0
2926,20,70224.0,1
2926,56,70224.0,0
2926,20,35112.0,1
2926,20,70224.0,1
2926,56,70224.0,0
2926,56,70224.0,0
2926,56,70224.0,0
2926,20,70224.0,1
2926,56,70224.0,0
2926,20,35112.0,1
2926,20,70224.0,1
2926,56,70224.0,0
2926,56,70224.0,0
4809,34,981036.0,0
4809,33,981036.0,0
4809,33,981036.0,0
4809,34,981036.0,0
4809,33,981036.0,0
4809,33,981036.0,0
4809,34,981036.0,0
4809,33,981036.0,0
4809,33,981036.0,0
4809,34,981036.0,0
2011,33,278724.60000000003,0
4809,33,981036.0,0
4809,34,981036.0,0
4809,34,981036.0,0
5163,37,130107.6,0
5163,19,130107.6,1
5163,37,130107.6,0
5163,19,130107.6,1
5163,19,123912.0,1
5163,19,61956.0,1
5163,37,130107.6,0
5163,37,130107.6,0
5163,19,130107.6,1
5163,37,130107.6,0
5163,19,130107.6,1
5163,37,130107.6,0
5163,37,130107.6,0
18844,59,949737.6000000001,0
18844,38,949737.6000000001,0
18844,59,949737.6000000001,0
18844,38,949737.6000000001,0
18844,38,949737.6000000001,0
18844,38,949737.6000000001,0
18844,59,949737.6000000001,0
2479,59,29748.0,0
18844,38,949737.6000000001,0
18844,59,949737.6000000001,0
18844,38,949737.6000000001,0
18844,38,949737.6000000001,0
18844,38,949737.6000000001,0
2235,38,295020.0,0
19431,38,1632204.0,0
18844,59,949737.6000000001,0
2479,59,29748.0,0
18172,50,1962576.0,0
18172,34,1962576.0,0
18172,50,1962576.0,0
18172,34,1962576.0,0
18172,34,1962576.0,0
18172,34,1962576.0,0
18172,50,1962576.0,0
18172,50,1962576.0,0
18172,34,1962576.0,0
18172,50,1962576.0,0
18172,34,1962576.0,0
18172,34,1962576.0,0
18172,34,1962576.0,0
18172,50,1962576.0,0
18172,50,1962576.0,0
5744,25,482496.0,1
5744,52,482496.0,0
5744,52,482496.0,0
5744,25,482496.0,1
5744,25,554870.3999999999,1
5744,25,482496.0,1
5744,52,482496.0,0
5744,52,482496.0,0
5744,52,482496.0,0
5744,52,482496.0,0
5744,25,482496.0,1
5744,25,554870.3999999999,1
5744,25,482496.0,1
5744,52,482496.0,0
5744,52,482496.0,0
2889,25,114404.40000000001,0
2889,35,114404.40000000001,1
2889,25,114404.40000000001,0
2889,35,114404.40000000001,1
2889,25,119604.59999999999,0
2889,25,114404.40000000001,0
2889,35,114404.40000000001,1
2889,35,114404.40000000001,1
2889,35,114404.40000000001,1
2889,25,114404.40000000001,0
2889,35,114404.40000000001,1
2889,25,119604.59999999999,0
2889,25,114404.40000000001,0
2889,35,114404.40000000001,1
2889,35,114404.40000000001,1
2871,22,34452.0,0
2871,37,34452.0,0
2871,22,34452.0,0
2871,37,34452.0,0
2871,22,34452.0,0
2871,22,34452.0,0
2871,37,34452.0,0
2871,37,34452.0,0
2871,22,34452.0,0
2871,37,34452.0,0
2871,22,34452.0,0
2871,22,34452.0,0
2871,37,34452.0,0
2871,37,34452.0,0
7484,38,1257312.0,0
7484,51,1257312.0,0
7484,38,1257312.0,0
7484,38,1257312.0,0
7484,38,1257312.0,0
7484,51,1257312.0,0
7484,51,1257312.0,0
7484,38,1257312.0,0
7484,51,1257312.0,0
7484,38,1257312.0,0
7484,38,1257312.0,0
7484,38,1257312.0,0
7484,51,1257312.0,0
7484,51,1257312.0,0
6074,34,728880.0,1
6074,49,728880.0,0
6074,34,728880.0,1
6074,49,728880.0,0
6074,34,728880.0,1
6074,34,728880.0,1
6074,49,728880.0,0
6074,49,728880.0,0
6074,34,728880.0,1
6074,49,728880.0,0
6074,34,728880.0,1
6074,49,728880.0,0
6074,34,728880.0,1
6074,34,728880.0,1
6074,49,728880.0,0
6074,49,728880.0,0
17328,54,1247616.0,0
17328,22,1247616.0,0
17328,22,1247616.0,0
17328,54,1247616.0,0
17328,22,1247616.0,0
17328,22,1247616.0,0
17328,54,1247616.0,0
17328,54,1247616.0,0
17328,22,1247616.0,0
17328,22,1247616.0,0
17328,54,1247616.0,0
17328,22,1247616.0,0
17328,22,1247616.0,0
17328,54,1247616.0,0
2774,24,209714.40000000002,0
2774,40,209714.40000000002,0
2774,40,209714.40000000002,0
2774,24,209714.40000000002,0
2774,24,209714.40000000002,0
2774,24,219700.80000000002,0
2774,40,209714.40000000002,0
2774,40,209714.40000000002,0
2774,24,209714.40000000002,0
2774,40,209714.40000000002,0
2774,40,209714.40000000002,0
2774,24,209714.40000000002,0
2774,24,209714.40000000002,0
2774,24,219700.80000000002,0
2774,40,209714.40000000002,0
4505,34,113526.0,0
4505,30,113526.0,0
4505,30,113526.0,0
4505,34,113526.0,0
4505,30,113526.0,0
4505,30,113526.0,0
4505,34,113526.0,0
4505,34,113526.0,0
4505,34,113526.0,0
4505,30,113526.0,0
4505,30,113526.0,0
4505,34,113526.0,0
4505,30,113526.0,0
4505,30,113526.0,0
4505,34,113526.0,0
4505,34,113526.0,0
7428,37,534816.0,0
7428,27,534816.0,0
7428,37,534816.0,0
7428,27,534816.0,0
7428,27,534816.0,0
7428,27,534816.0,0
7428,37,534816.0,0
7428,37,534816.0,0
7428,37,534816.0,0
7428,27,534816.0,0
7428,37,534816.0,0
7428,27,534816.0,0
7428,27,534816.0,0
7428,27,534816.0,0
7428,37,534816.0,0
7428,37,534816.0,0
11631,34,1674864.0,0
11631,51,1674864.0,0
11631,34,1674864.0,0
11631,51,1674864.0,0
11631,34,1674864.0,0
11631,51,1674864.0,0
11631,51,1674864.0,0
11631,34,1674864.0,0
11631,51,1674864.0,0
11631,34,1674864.0,0
11631,51,1674864.0,0
11631,34,1674864.0,0
11631,34,1674864.0,0
11631,51,1674864.0,0
11631,51,1674864.0,0
9738,36,1226988.0,0
9738,41,1226988.0,0
9738,41,1226988.0,0
9738,36,1226988.0,0
9738,36,1226988.0,0
9738,36,1226988.0,0
9738,41,1226988.0,0
9738,41,1226988.0,0
9738,36,1226988.0,0
9738,41,1226988.0,0
9738,41,1226988.0,0
5204,36,131140.80000000002,0
9738,36,1226988.0,0
9738,36,1226988.0,0
9738,41,1226988.0,0
9738,41,1226988.0,0
2835,36,71442.0,0
2835,36,71442.0,0
2835,36,71442.0,0
2835,36,71442.0,0
2835,36,71442.0,0
2835,36,71442.0,0
2835,36,71442.0,0
2835,36,71442.0,0
2835,36,71442.0,0
2835,36,71442.0,0
2835,36,71442.0,0
2835,36,71442.0,0
2835,36,71442.0,0
2835,36,71442.0,0
2835,36,71442.0,0
2835,36,71442.0,0
16959,43,5820328.800000001,0
16959,38,5820328.800000001,0
16959,38,5820328.800000001,0
16959,43,5820328.800000001,0
16959,38,5820328.800000001,0
16959,38,5820328.800000001,0
16959,43,5820328.800000001,0
16959,43,5820328.800000001,0
16959,43,5820328.800000001,0
16959,38,5820328.800000001,0
16959,38,5820328.800000001,0
16959,43,5820328.800000001,0
16959,38,5820328.800000001,0
16959,38,5820328.800000001,0
16959,43,5820328.800000001,0
16959,43,5820328.800000001,0
2613,30,396653.39999999997,0
2613,59,396653.39999999997,0
2613,59,396653.39999999997,0
2613,30,396653.39999999997,0
2613,30,396653.39999999997,0
2613,30,396653.39999999997,0
2613,59,396653.39999999997,0
2613,59,540891.0,0
2613,30,396653.39999999997,0
2613,59,396653.39999999997,0
2613,59,396653.39999999997,0
2613,30,396653.39999999997,0
2613,30,396653.39999999997,0
2613,30,396653.39999999997,0
2613,59,540891.0,0
6146,33,619516.8,0
6146,52,619516.8,0
6146,52,619516.8,0
6146,33,619516.8,0
6146,33,619516.8,0
6146,33,619516.8,0
6146,52,619516.8,0
6146,52,619516.8,0
6146,33,619516.8,0
6146,52,619516.8,0
6146,52,619516.8,0
6146,33,619516.8,0
6146,33,619516.8,0
6146,33,619516.8,0
6146,52,619516.8,0
6146,52,619516.8,0
4963,56,410936.39999999997,1
4963,33,410936.39999999997,1
4963,33,410936.39999999997,1
4963,56,410936.39999999997,1
4963,33,410936.39999999997,1
4963,33,410936.39999999997,1
4963,56,410936.39999999997,1
2479,56,178488.0,1
4963,56,410936.39999999997,1
4963,33,410936.39999999997,1
4963,33,410936.39999999997,1
4963,56,410936.39999999997,1
1859,33,44616.0,1
4963,33,410936.39999999997,1
4963,56,410936.39999999997,1
2479,56,178488.0,1
19537,51,4923324.0,0
19537,52,4923324.0,0
19537,52,4923324.0,0
19537,51,4923324.0,0
19537,51,4923324.0,0
19537,51,4923324.0,0
19537,52,4923324.0,0
19537,52,4923324.0,0
19537,51,4923324.0,0
19537,52,4923324.0,0
19537,52,4923324.0,0
19537,51,4923324.0,0
19537,51,4923324.0,0
19537,51,4923324.0,0
